BranchName,Week,DayWeek,Day,Month,Hour,Transaction_Type,Units,Amount
MyStore,4,1,21,1,13,Card,33,$84.00
MyStore,4,1,21,1,14,Cash,2,-$24.00
MyStore,4,1,21,1,14,Card,11,$95.50
MyStore,4,1,21,1,16,Cash,5,-$189.00
MyStore,4,1,21,1,16,Card,3,$4.75
MyStore,4,1,21,1,17,Card,24,-$32.01
MyStore,4,1,21,1,17,Card,2,$23.00
MyStore,4,2,22,1,8,Cash,2,-$6.00
MyStore,4,2,22,1,9,Cash,2,-$111.00
MyStore,4,2,22,1,9,Card,13,$39.25
MyStore,4,2,22,1,10,Cash,27,-$352.00
MyStore,4,2,22,1,10,Card,3,$10.50
MyStore,4,2,22,1,11,Cash,2,-$112.00
MyStore,4,2,22,1,11,Card,4,$30.00
MyStore,4,2,22,1,12,Cash,4,-$9.00
MyStore,4,2,22,1,12,Card,11,$172.00
MyStore,4,2,22,1,13,Cash,18,-$68.83
MyStore,4,2,22,1,13,Card,14,-$36.21
MyStore,4,2,22,1,13,Card,15,$222.00
MyStore,4,2,22,1,14,Cash,16,-$381.30
MyStore,4,2,22,1,14,Card,16,$211.00
MyStore,4,2,22,1,15,Cash,22,-$173.30
MyStore,4,2,22,1,15,Card,20,$169.00
MyStore,4,2,22,1,16,Card,5,$54.60
MyStore,4,2,22,1,17,Cash,1,-$5.00
MyStore,4,2,22,1,17,Card,5,$8.50
MyStore,4,3,23,1,8,Cash,6,-$14.50
MyStore,4,3,23,1,9,Cash,3,-$21.00
MyStore,4,3,23,1,9,Card,3,$125.00
MyStore,4,3,23,1,10,Card,8,$245.49
MyStore,4,3,23,1,11,Cash,2,-$20.00
MyStore,4,3,23,1,11,Card,7,$62.00
MyStore,4,3,23,1,12,Cash,2,-$16.00
MyStore,4,3,23,1,12,Card,9,-$33.90
MyStore,4,3,23,1,12,Card,9,$68.50
MyStore,4,3,23,1,13,Cash,1,-$63.00
MyStore,4,3,23,1,13,Card,1,-$14.00
MyStore,4,3,23,1,13,Card,7,$83.50
MyStore,4,3,23,1,14,Card,2,-$18.00
MyStore,4,3,23,1,14,Card,17,$122.25
MyStore,4,3,23,1,15,Cash,34,-$29.91
MyStore,4,3,23,1,15,Card,10,-$122.60
MyStore,4,3,23,1,15,Card,6,$43.00
MyStore,4,3,23,1,16,Card,1,-$0.60
MyStore,4,3,23,1,16,Card,5,$8.00
MyStore,4,3,23,1,17,Cash,5,-$217.20
MyStore,4,3,23,1,17,Card,15,$267.50
MyStore,4,3,23,1,18,Card,7,$7.50
MyStore,4,4,24,1,8,Card,1,$6.00
MyStore,4,4,24,1,9,Cash,15,-$17.70
MyStore,4,4,24,1,9,Card,6,-$7.70
MyStore,4,4,24,1,9,Card,12,$51.00
MyStore,4,4,24,1,10,Cash,2,-$42.00
MyStore,4,4,24,1,10,Card,11,$95.00
MyStore,4,4,24,1,11,Card,5,$23.80
MyStore,4,4,24,1,12,Cash,39,-$104.41
MyStore,4,4,24,1,12,Card,1,-$93.00
MyStore,4,4,24,1,12,Card,10,$57.00
MyStore,4,4,24,1,13,Card,1,-$3.00
MyStore,4,4,24,1,13,Card,14,$52.00
MyStore,4,4,24,1,14,Card,22,$110.50
MyStore,4,4,24,1,15,Cash,4,-$22.50
MyStore,4,4,24,1,15,Card,1,-$53.00
MyStore,4,4,24,1,15,Card,9,$64.00
MyStore,4,4,24,1,16,Cash,4,-$22.00
MyStore,4,4,24,1,16,Card,6,$85.50
MyStore,4,4,24,1,17,Card,1,$15.00
MyStore,4,4,24,1,18,Card,3,-$241.00
MyStore,4,4,24,1,18,Card,2,$180.50
MyStore,4,5,25,1,8,Cash,13,-$6.92
MyStore,4,5,25,1,8,Card,1,$5.00
MyStore,4,5,25,1,9,Card,17,$117.00
MyStore,4,5,25,1,10,Card,1,-$66.00
MyStore,4,5,25,1,10,Card,16,$65.50
MyStore,4,5,25,1,11,Cash,6,-$18.71
MyStore,4,5,25,1,11,Card,3,$14.50
MyStore,4,5,25,1,12,Cash,3,-$201.00
MyStore,4,5,25,1,12,Card,10,$62.50
MyStore,4,5,25,1,13,Card,8,$83.50
MyStore,4,5,25,1,14,Cash,1,-$41.00
MyStore,4,5,25,1,14,Card,6,$28.00
MyStore,4,5,25,1,15,Cash,3,-$15.00
MyStore,4,5,25,1,15,Card,28,$51.85
MyStore,4,5,25,1,16,Cash,10,-$233.30
MyStore,4,5,25,1,16,Card,27,$111.05
MyStore,4,5,25,1,17,Card,1,$22.00
MyStore,4,6,26,1,8,Cash,9,-$1.33
MyStore,4,6,26,1,8,Card,2,$224.00
MyStore,4,6,26,1,9,Cash,3,-$33.00
MyStore,4,6,26,1,9,Card,7,$137.00
MyStore,4,6,26,1,10,Cash,1,-$9.00
MyStore,4,6,26,1,10,Card,1,-$23.00
MyStore,4,6,26,1,10,Card,8,$93.00
MyStore,4,6,26,1,11,Card,24,$656.75
MyStore,4,6,26,1,12,Card,29,$112.50
MyStore,4,6,26,1,13,Cash,7,-$113.00
MyStore,4,6,26,1,13,Card,19,$400.00
MyStore,4,6,26,1,14,Cash,14,-$151.20
MyStore,4,6,26,1,14,Card,17,$69.00
MyStore,4,6,26,1,15,Cash,3,-$114.00
MyStore,4,6,26,1,15,Card,13,$82.00
MyStore,4,6,26,1,16,Cash,8,-$46.50
MyStore,4,6,26,1,16,Card,7,-$85.00
MyStore,4,6,26,1,16,Card,9,$45.25
MyStore,4,6,26,1,17,Cash,1,-$21.00
MyStore,4,6,26,1,17,Card,12,$70.00
MyStore,4,7,27,1,8,Card,2,$30.00
MyStore,4,7,27,1,9,Cash,2,-$50.00
MyStore,4,7,27,1,9,Card,8,-$27.10
MyStore,4,7,27,1,9,Card,5,$251.50
MyStore,4,7,27,1,10,Cash,1,-$15.00
MyStore,4,7,27,1,10,Card,24,$378.50
MyStore,4,7,27,1,11,Cash,9,-$9.91
MyStore,4,7,27,1,11,Card,24,-$139.30
MyStore,4,7,27,1,11,Card,12,$195.49
MyStore,4,7,27,1,12,Cash,28,-$352.01
MyStore,4,7,27,1,12,Card,26,-$20.53
MyStore,4,7,27,1,12,Card,23,$114.00
MyStore,4,7,27,1,13,Cash,4,-$20.40
MyStore,4,7,27,1,13,Card,96,-$200.37
MyStore,4,7,27,1,13,Card,31,"$1,091.99"
MyStore,4,7,27,1,14,Cash,15,-$23.74
MyStore,4,7,27,1,14,Card,24,$184.09
MyStore,4,7,27,1,15,Cash,26,-$199.74
MyStore,4,7,27,1,15,Card,5,-$22.60
MyStore,4,7,27,1,15,Card,35,$570.28
MyStore,4,7,27,1,16,Cash,9,-$54.90
MyStore,4,7,27,1,16,Card,3,-$112.00
MyStore,4,7,27,1,16,Card,15,$307.95
MyStore,4,7,27,1,17,Cash,1,-$63.00
MyStore,4,7,27,1,17,Card,1,-$63.00
MyStore,4,7,27,1,17,Card,33,$120.00
MyStore,4,7,27,1,18,Card,3,$15.97
MyStore,40,1,1,10,10,Card,5,$16.50
MyStore,40,1,1,10,11,Card,59,-$86.61
MyStore,40,1,1,10,11,Card,2,$6.00
MyStore,40,1,1,10,12,Cash,38,-$106.80
MyStore,40,1,1,10,12,Card,2,-$0.80
MyStore,40,1,1,10,12,Card,16,$63.50
MyStore,40,1,1,10,13,Card,5,-$3.70
MyStore,40,1,1,10,13,Card,11,$60.50
MyStore,40,1,1,10,14,Cash,1,-$110.00
MyStore,40,1,1,10,14,Card,7,$53.50
MyStore,40,1,1,10,15,Card,1,-$18.00
MyStore,40,1,1,10,16,Card,5,$14.25
MyStore,40,2,2,10,8,Card,7,$410.00
MyStore,40,2,2,10,9,Cash,1,-$7.00
MyStore,40,2,2,10,9,Card,6,-$44.00
MyStore,40,2,2,10,9,Card,17,$62.75
MyStore,40,2,2,10,10,Cash,19,-$9.45
MyStore,40,2,2,10,10,Card,9,$26.50
MyStore,40,2,2,10,11,Card,28,-$14.67
MyStore,40,2,2,10,11,Card,11,$337.50
MyStore,40,2,2,10,12,Card,6,-$12.51
MyStore,40,2,2,10,12,Card,10,$65.50
MyStore,40,2,2,10,13,Cash,4,-$95.00
MyStore,40,2,2,10,13,Card,34,$198.00
MyStore,40,2,2,10,14,Cash,1,-$14.00
MyStore,40,2,2,10,14,Card,19,-$170.10
MyStore,40,2,2,10,14,Card,19,$243.00
MyStore,40,2,2,10,15,Cash,18,-$100.41
MyStore,40,2,2,10,15,Card,4,$7.50
MyStore,40,2,2,10,16,Cash,1,-$30.00
MyStore,40,2,2,10,16,Card,1,-$3.00
MyStore,40,2,2,10,16,Card,3,$154.00
MyStore,40,2,2,10,17,Card,3,$30.60
MyStore,40,3,3,10,8,Cash,1,-$31.00
MyStore,40,3,3,10,8,Card,1,$8.00
MyStore,40,3,3,10,9,Cash,1,-$39.00
MyStore,40,3,3,10,9,Card,14,$521.00
MyStore,40,3,3,10,10,Cash,11,-$10.00
MyStore,40,3,3,10,10,Card,10,$106.50
MyStore,40,3,3,10,11,Card,8,$184.00
MyStore,40,3,3,10,12,Cash,1,-$8.00
MyStore,40,3,3,10,12,Card,33,-$33.34
MyStore,40,3,3,10,12,Card,2,$126.50
MyStore,40,3,3,10,13,Cash,1,-$110.00
MyStore,40,3,3,10,13,Card,25,-$79.30
MyStore,40,3,3,10,13,Card,23,$194.00
MyStore,40,3,3,10,14,Cash,80,-$41.62
MyStore,40,3,3,10,14,Card,14,$141.50
MyStore,40,3,3,10,15,Cash,2,-$114.00
MyStore,40,3,3,10,15,Card,6,$29.98
MyStore,40,3,3,10,16,Cash,33,-$51.91
MyStore,40,3,3,10,16,Card,39,-$75.97
MyStore,40,3,3,10,16,Card,9,$98.50
MyStore,40,3,3,10,17,Cash,1,-$110.00
MyStore,40,3,3,10,17,Card,6,$120.00
MyStore,40,4,4,10,9,Card,10,$71.48
MyStore,40,4,4,10,10,Card,8,$199.50
MyStore,40,4,4,10,11,Cash,7,-$196.00
MyStore,40,4,4,10,11,Card,3,$27.00
MyStore,40,4,4,10,12,Cash,16,-$59.52
MyStore,40,4,4,10,12,Card,7,$200.50
MyStore,40,4,4,10,13,Card,9,$91.50
MyStore,40,4,4,10,14,Card,15,$60.00
MyStore,40,4,4,10,15,Cash,1,-$82.00
MyStore,40,4,4,10,15,Card,2,$11.00
MyStore,40,4,4,10,16,Cash,40,-$40.06
MyStore,40,4,4,10,16,Card,5,-$31.20
MyStore,40,4,4,10,16,Card,11,$127.50
MyStore,40,4,4,10,17,Cash,1,-$29.00
MyStore,40,4,4,10,17,Card,4,$66.50
MyStore,40,5,5,10,8,Cash,3,-$17.10
MyStore,40,5,5,10,9,Card,14,$45.98
MyStore,40,5,5,10,10,Cash,16,-$138.30
MyStore,40,5,5,10,10,Card,8,$239.00
MyStore,40,5,5,10,11,Cash,8,-$333.70
MyStore,40,5,5,10,11,Card,12,-$164.00
MyStore,40,5,5,10,11,Card,6,$309.00
MyStore,40,5,5,10,12,Cash,2,-$13.00
MyStore,40,5,5,10,12,Card,3,-$12.20
MyStore,40,5,5,10,12,Card,8,$83.50
MyStore,40,5,5,10,13,Card,18,$468.65
MyStore,40,5,5,10,14,Cash,3,-$21.00
MyStore,40,5,5,10,14,Card,4,-$94.21
MyStore,40,5,5,10,14,Card,4,$78.50
MyStore,40,5,5,10,15,Card,2,-$27.00
MyStore,40,5,5,10,15,Card,9,$656.00
MyStore,40,5,5,10,16,Card,1,-$2.00
MyStore,40,5,5,10,16,Card,20,$82.50
MyStore,40,5,5,10,17,Cash,1,-$75.00
MyStore,40,5,5,10,17,Card,19,-$266.10
MyStore,40,5,5,10,17,Card,7,$238.00
MyStore,40,6,6,10,8,Card,1,$8.00
MyStore,40,6,6,10,9,Cash,2,-$165.00
MyStore,40,6,6,10,9,Card,5,$62.00
MyStore,40,6,6,10,10,Cash,94,-$25.13
MyStore,40,6,6,10,10,Card,1,-$0.30
MyStore,40,6,6,10,10,Card,12,$171.50
MyStore,40,6,6,10,11,Cash,7,-$98.72
MyStore,40,6,6,10,11,Card,7,$101.00
MyStore,40,6,6,10,12,Card,12,$102.49
MyStore,40,6,6,10,13,Card,13,$69.50
MyStore,40,6,6,10,14,Cash,7,-$275.00
MyStore,40,6,6,10,14,Card,4,-$12.90
MyStore,40,6,6,10,14,Card,14,$225.50
MyStore,40,6,6,10,15,Cash,2,-$40.00
MyStore,40,6,6,10,15,Card,17,-$12.73
MyStore,40,6,6,10,15,Card,22,$374.50
MyStore,40,6,6,10,16,Cash,10,-$9.70
MyStore,40,6,6,10,16,Card,8,$80.00
MyStore,40,6,6,10,17,Cash,1,-$26.00
MyStore,40,6,6,10,17,Card,9,$346.00
MyStore,40,7,7,10,9,Card,5,$8.50
MyStore,40,7,7,10,10,Card,17,-$13.03
MyStore,40,7,7,10,10,Card,12,$215.00
MyStore,40,7,7,10,11,Card,16,-$27.90
MyStore,40,7,7,10,11,Card,15,$113.00
MyStore,40,7,7,10,12,Cash,1,-$39.00
MyStore,40,7,7,10,12,Card,31,-$168.40
MyStore,40,7,7,10,12,Card,26,$288.99
MyStore,40,7,7,10,13,Card,2,-$16.00
MyStore,40,7,7,10,13,Card,18,$158.50
MyStore,40,7,7,10,14,Card,38,-$94.89
MyStore,40,7,7,10,14,Card,30,$740.60
MyStore,40,7,7,10,15,Cash,10,-$108.91
MyStore,40,7,7,10,15,Card,11,-$75.60
MyStore,40,7,7,10,15,Card,19,$782.59
MyStore,40,7,7,10,16,Cash,4,-$122.80
MyStore,40,7,7,10,16,Card,3,-$1.70
MyStore,40,7,7,10,16,Card,9,$33.50
MyStore,40,7,7,10,17,Cash,1,-$24.00
MyStore,40,7,7,10,17,Card,16,-$86.10
MyStore,40,7,7,10,17,Card,9,$99.55
MyStore,41,1,8,10,10,Card,11,$61.58
MyStore,41,1,8,10,11,Cash,1,-$23.00
MyStore,41,1,8,10,11,Card,11,$80.00
MyStore,41,1,8,10,12,Cash,1,-$29.00
MyStore,41,1,8,10,12,Card,118,-$305.81
MyStore,41,1,8,10,12,Card,9,$112.56
MyStore,41,1,8,10,13,Card,13,$407.00
MyStore,41,1,8,10,14,Card,33,-$89.60
MyStore,41,1,8,10,14,Card,14,$136.50
MyStore,41,1,8,10,15,Cash,8,-$48.80
MyStore,41,1,8,10,15,Card,3,$105.00
MyStore,41,1,8,10,16,Cash,2,-$74.00
MyStore,41,1,8,10,16,Card,3,-$188.00
MyStore,41,1,8,10,16,Card,6,$509.50
MyStore,41,1,8,10,17,Card,6,$13.60
MyStore,41,2,9,10,9,Card,2,$6.50
MyStore,41,2,9,10,10,Cash,1,-$8.00
MyStore,41,2,9,10,10,Card,3,$21.50
MyStore,41,2,9,10,11,Card,12,$174.00
MyStore,41,2,9,10,12,Cash,1,-$30.00
MyStore,41,2,9,10,12,Card,14,$158.00
MyStore,41,2,9,10,13,Cash,16,-$3.20
MyStore,41,2,9,10,13,Card,13,-$19.31
MyStore,41,2,9,10,13,Card,11,$44.70
MyStore,41,2,9,10,14,Card,7,$104.50
MyStore,41,2,9,10,15,Cash,2,-$129.00
MyStore,41,2,9,10,15,Card,9,$240.00
MyStore,41,2,9,10,16,Cash,2,-$18.00
MyStore,41,2,9,10,16,Card,15,$158.85
MyStore,41,2,9,10,17,Cash,2,-$186.00
MyStore,41,2,9,10,17,Card,7,$60.20
MyStore,41,3,10,10,9,Card,4,-$92.00
MyStore,41,3,10,10,9,Card,3,$71.50
MyStore,41,3,10,10,10,Cash,8,-$47.00
MyStore,41,3,10,10,10,Card,7,$141.00
MyStore,41,3,10,10,11,Cash,19,-$22.01
MyStore,41,3,10,10,11,Card,2,-$61.60
MyStore,41,3,10,10,11,Card,12,$15.50
MyStore,41,3,10,10,12,Cash,32,-$147.10
MyStore,41,3,10,10,12,Card,7,$12.25
MyStore,41,3,10,10,13,Cash,2,-$11.30
MyStore,41,3,10,10,13,Card,3,-$6.41
MyStore,41,3,10,10,13,Card,8,$75.50
MyStore,41,3,10,10,14,Cash,2,-$105.00
MyStore,41,3,10,10,14,Card,12,$259.00
MyStore,41,3,10,10,15,Card,6,-$17.40
MyStore,41,3,10,10,15,Card,6,$80.75
MyStore,41,3,10,10,16,Cash,1,-$191.00
MyStore,41,3,10,10,16,Card,12,$225.00
MyStore,41,3,10,10,17,Cash,8,-$629.30
MyStore,41,3,10,10,17,Card,4,-$350.40
MyStore,41,3,10,10,17,Card,14,$317.00
MyStore,41,3,10,10,18,Card,2,$18.50
MyStore,41,4,11,10,8,Cash,1,-$8.00
MyStore,41,4,11,10,8,Card,1,$10.00
MyStore,41,4,11,10,9,Cash,1,-$75.00
MyStore,41,4,11,10,9,Card,11,$439.00
MyStore,41,4,11,10,10,Cash,1,-$63.00
MyStore,41,4,11,10,10,Card,16,-$149.30
MyStore,41,4,11,10,10,Card,9,$178.79
MyStore,41,4,11,10,11,Cash,1,-$37.00
MyStore,41,4,11,10,11,Card,6,-$0.55
MyStore,41,4,11,10,11,Card,8,$213.50
MyStore,41,4,11,10,12,Cash,6,-$23.80
MyStore,41,4,11,10,12,Card,2,-$1.00
MyStore,41,4,11,10,12,Card,14,$15.00
MyStore,41,4,11,10,13,Cash,1,-$14.00
MyStore,41,4,11,10,13,Card,8,-$10.25
MyStore,41,4,11,10,13,Card,14,$69.00
MyStore,41,4,11,10,14,Card,8,-$44.80
MyStore,41,4,11,10,14,Card,14,$595.50
MyStore,41,4,11,10,15,Cash,5,-$244.01
MyStore,41,4,11,10,15,Card,8,$118.00
MyStore,41,4,11,10,16,Cash,2,-$8.20
MyStore,41,4,11,10,16,Card,10,-$235.00
MyStore,41,4,11,10,16,Card,8,$258.50
MyStore,41,4,11,10,17,Cash,51,-$3.80
MyStore,41,4,11,10,18,Card,7,$283.25
MyStore,41,5,12,10,9,Cash,3,-$276.00
MyStore,41,5,12,10,9,Card,3,$1.50
MyStore,41,5,12,10,10,Card,108,-$10.38
MyStore,41,5,12,10,10,Card,22,$33.00
MyStore,41,5,12,10,11,Card,32,-$71.50
MyStore,41,5,12,10,11,Card,6,$231.70
MyStore,41,5,12,10,12,Cash,4,-$46.00
MyStore,41,5,12,10,12,Card,8,-$55.80
MyStore,41,5,12,10,12,Card,14,$95.50
MyStore,41,5,12,10,13,Cash,96,-$289.23
MyStore,41,5,12,10,13,Card,9,$23.00
MyStore,41,5,12,10,14,Cash,7,-$16.20
MyStore,41,5,12,10,14,Card,1,-$21.00
MyStore,41,5,12,10,14,Card,11,$251.50
MyStore,41,5,12,10,15,Cash,2,-$11.00
MyStore,41,5,12,10,15,Card,5,-$1.02
MyStore,41,5,12,10,15,Card,20,$133.50
MyStore,41,5,12,10,16,Cash,14,-$31.10
MyStore,41,5,12,10,16,Card,4,$79.00
MyStore,41,5,12,10,17,Card,1,-$8.00
MyStore,41,5,12,10,17,Card,5,$51.50
MyStore,41,6,13,10,9,Cash,4,-$27.50
MyStore,41,6,13,10,9,Card,5,$30.99
MyStore,41,6,13,10,10,Card,5,$22.95
MyStore,41,6,13,10,11,Cash,1,-$129.00
MyStore,41,6,13,10,11,Card,4,$34.50
MyStore,41,6,13,10,12,Card,4,-$4.20
MyStore,41,6,13,10,12,Card,29,$683.00
MyStore,41,6,13,10,13,Cash,1,-$220.00
MyStore,41,6,13,10,13,Card,19,$111.50
MyStore,41,6,13,10,14,Cash,53,-$31.03
MyStore,41,6,13,10,14,Card,18,-$6.62
MyStore,41,6,13,10,14,Card,9,$575.25
MyStore,41,6,13,10,15,Cash,1,-$44.00
MyStore,41,6,13,10,15,Card,11,$203.00
MyStore,41,6,13,10,16,Cash,2,-$335.00
MyStore,41,6,13,10,16,Card,19,$142.00
MyStore,41,6,13,10,17,Card,5,$27.00
MyStore,41,6,13,10,18,Card,3,$0.85
MyStore,41,7,14,10,8,Cash,14,-$23.10
MyStore,41,7,14,10,9,Cash,13,-$42.80
MyStore,41,7,14,10,9,Card,4,-$46.00
MyStore,41,7,14,10,9,Card,9,$244.00
MyStore,41,7,14,10,10,Card,9,$31.49
MyStore,41,7,14,10,11,Card,37,-$253.83
MyStore,41,7,14,10,11,Card,30,$405.00
MyStore,41,7,14,10,12,Card,21,$354.25
MyStore,41,7,14,10,13,Cash,2,-$98.00
MyStore,41,7,14,10,13,Card,36,-$72.26
MyStore,41,7,14,10,13,Card,32,$209.85
MyStore,41,7,14,10,14,Card,2,-$14.20
MyStore,41,7,14,10,14,Card,18,$48.85
MyStore,41,7,14,10,15,Cash,28,-$52.55
MyStore,41,7,14,10,15,Card,15,$36.50
MyStore,41,7,14,10,16,Cash,14,-$15.50
MyStore,41,7,14,10,16,Card,6,-$81.00
MyStore,41,7,14,10,16,Card,23,$96.50
MyStore,41,7,14,10,17,Card,3,$12.50
MyStore,42,1,15,10,10,Card,11,-$2.37
MyStore,42,1,15,10,10,Card,5,$31.80
MyStore,42,1,15,10,11,Card,121,-$258.85
MyStore,42,1,15,10,11,Card,9,$686.99
MyStore,42,1,15,10,12,Cash,5,-$348.00
MyStore,42,1,15,10,12,Card,22,-$67.60
MyStore,42,1,15,10,12,Card,8,$63.50
MyStore,42,1,15,10,13,Card,1,-$2.00
MyStore,42,1,15,10,13,Card,5,$60.99
MyStore,42,1,15,10,14,Card,11,-$29.80
MyStore,42,1,15,10,14,Card,19,$183.75
MyStore,42,1,15,10,15,Cash,1,-$27.00
MyStore,42,1,15,10,15,Card,22,-$17.33
MyStore,42,1,15,10,15,Card,4,$43.25
MyStore,42,1,15,10,16,Card,5,-$52.00
MyStore,42,1,15,10,16,Card,2,$52.50
MyStore,42,1,15,10,17,Card,1,-$10.00
MyStore,42,1,15,10,17,Card,4,$15.72
MyStore,42,2,16,10,9,Card,3,$218.00
MyStore,42,2,16,10,10,Card,1,-$8.00
MyStore,42,2,16,10,10,Card,3,$42.50
MyStore,42,2,16,10,11,Card,4,$114.00
MyStore,42,2,16,10,12,Cash,2,-$86.00
MyStore,42,2,16,10,12,Card,23,$309.25
MyStore,42,2,16,10,13,Cash,2,-$4.30
MyStore,42,2,16,10,13,Card,2,-$1.70
MyStore,42,2,16,10,13,Card,12,$185.50
MyStore,42,2,16,10,14,Cash,10,-$7.03
MyStore,42,2,16,10,14,Card,8,$66.50
MyStore,42,2,16,10,15,Card,2,$127.00
MyStore,42,2,16,10,16,Cash,16,-$55.10
MyStore,42,2,16,10,16,Card,7,$123.00
MyStore,42,2,16,10,17,Cash,15,-$27.92
MyStore,42,2,16,10,17,Card,3,$4.00
MyStore,42,3,17,10,9,Card,3,$65.00
MyStore,42,3,17,10,10,Card,2,-$96.00
MyStore,42,3,17,10,10,Card,7,$75.50
MyStore,42,3,17,10,11,Cash,52,-$50.50
MyStore,42,3,17,10,11,Card,3,$14.00
MyStore,42,3,17,10,12,Cash,85,-$161.95
MyStore,42,3,17,10,12,Card,8,-$131.60
MyStore,42,3,17,10,12,Card,17,$311.00
MyStore,42,3,17,10,13,Card,21,$246.99
MyStore,42,3,17,10,14,Cash,1,-$30.00
MyStore,42,3,17,10,14,Card,8,$53.60
MyStore,42,3,17,10,15,Cash,5,-$7.81
MyStore,42,3,17,10,15,Card,1,-$60.00
MyStore,42,3,17,10,15,Card,14,$218.00
MyStore,42,3,17,10,16,Cash,6,-$101.50
MyStore,42,3,17,10,16,Card,4,$38.00
MyStore,42,3,17,10,17,Cash,1,-$22.00
MyStore,42,3,17,10,17,Card,7,-$24.72
MyStore,42,3,17,10,17,Card,5,$30.50
MyStore,42,3,17,10,18,Card,19,$44.50
MyStore,42,4,18,10,9,Cash,4,-$75.50
MyStore,42,4,18,10,9,Card,1,$20.00
MyStore,42,4,18,10,10,Cash,8,-$24.61
MyStore,42,4,18,10,10,Card,26,$47.00
MyStore,42,4,18,10,11,Cash,11,-$219.00
MyStore,42,4,18,10,11,Card,14,-$11.44
MyStore,42,4,18,10,11,Card,5,$25.00
MyStore,42,4,18,10,12,Cash,1,-$7.00
MyStore,42,4,18,10,12,Card,20,$130.00
MyStore,42,4,18,10,13,Cash,24,-$11.33
MyStore,42,4,18,10,13,Card,14,$287.00
MyStore,42,4,18,10,14,Card,5,$22.00
MyStore,42,4,18,10,15,Card,3,-$10.00
MyStore,42,4,18,10,15,Card,25,$89.00
MyStore,42,4,18,10,16,Cash,3,-$76.00
MyStore,42,4,18,10,16,Card,1,-$49.00
MyStore,42,4,18,10,16,Card,8,$89.00
MyStore,42,4,18,10,17,Cash,6,-$15.70
MyStore,42,4,18,10,17,Card,3,$25.98
MyStore,42,5,19,10,10,Card,12,$38.00
MyStore,42,5,19,10,11,Cash,7,-$157.00
MyStore,42,5,19,10,11,Card,7,$3.50
MyStore,42,5,19,10,12,Card,4,$5.00
MyStore,42,5,19,10,13,Cash,10,-$203.00
MyStore,42,5,19,10,13,Card,22,$152.70
MyStore,42,5,19,10,14,Card,6,$37.99
MyStore,42,5,19,10,15,Cash,15,-$84.13
MyStore,42,5,19,10,15,Card,1,-$10.00
MyStore,42,5,19,10,15,Card,18,$147.99
MyStore,42,5,19,10,16,Cash,1,-$47.00
MyStore,42,5,19,10,16,Card,10,$106.65
MyStore,42,5,19,10,17,Cash,10,-$54.30
MyStore,42,5,19,10,17,Card,4,-$152.60
MyStore,42,5,19,10,17,Card,8,$418.00
MyStore,42,6,20,10,9,Card,10,$9.50
MyStore,42,6,20,10,10,Cash,1,-$133.00
MyStore,42,6,20,10,10,Card,6,-$16.40
MyStore,42,6,20,10,10,Card,3,$37.50
MyStore,42,6,20,10,11,Cash,1,-$58.00
MyStore,42,6,20,10,11,Card,1,-$20.00
MyStore,42,6,20,10,11,Card,9,$71.00
MyStore,42,6,20,10,12,Cash,4,-$210.00
MyStore,42,6,20,10,12,Card,8,-$24.91
MyStore,42,6,20,10,12,Card,22,$229.00
MyStore,42,6,20,10,13,Cash,61,-$90.21
MyStore,42,6,20,10,13,Card,6,-$71.00
MyStore,42,6,20,10,13,Card,19,$313.50
MyStore,42,6,20,10,14,Cash,3,-$27.90
MyStore,42,6,20,10,14,Card,18,$309.00
MyStore,42,6,20,10,15,Cash,1,-$95.00
MyStore,42,6,20,10,15,Card,13,$310.50
MyStore,42,6,20,10,16,Card,14,$141.75
MyStore,42,6,20,10,17,Cash,16,-$353.40
MyStore,42,6,20,10,17,Card,3,-$62.00
MyStore,42,6,20,10,17,Card,8,$160.00
MyStore,42,7,21,10,9,Card,2,$24.00
MyStore,42,7,21,10,10,Card,12,-$83.00
MyStore,42,7,21,10,10,Card,22,$254.75
MyStore,42,7,21,10,11,Cash,3,-$452.00
MyStore,42,7,21,10,11,Card,20,$264.50
MyStore,42,7,21,10,12,Cash,7,-$4.04
MyStore,42,7,21,10,12,Card,2,-$27.00
MyStore,42,7,21,10,12,Card,16,$111.25
MyStore,42,7,21,10,13,Cash,17,-$79.10
MyStore,42,7,21,10,13,Card,21,-$74.31
MyStore,42,7,21,10,13,Card,27,$352.00
MyStore,42,7,21,10,14,Cash,4,-$1.00
MyStore,42,7,21,10,14,Card,7,-$78.41
MyStore,42,7,21,10,14,Card,27,$698.25
MyStore,42,7,21,10,15,Cash,18,-$70.66
MyStore,42,7,21,10,15,Card,6,-$17.10
MyStore,42,7,21,10,15,Card,18,$234.25
MyStore,42,7,21,10,16,Card,13,-$15.00
MyStore,42,7,21,10,16,Card,16,$58.00
MyStore,43,1,22,10,9,Card,1,$48.00
MyStore,43,1,22,10,10,Card,3,$68.00
MyStore,43,1,22,10,11,Cash,1,-$249.00
MyStore,43,1,22,10,11,Card,84,-$244.00
MyStore,43,1,22,10,11,Card,14,$591.25
MyStore,43,1,22,10,12,Cash,3,-$124.00
MyStore,43,1,22,10,12,Card,12,$460.50
MyStore,43,1,22,10,13,Cash,1,-$98.00
MyStore,43,1,22,10,13,Card,40,-$135.10
MyStore,43,1,22,10,13,Card,21,$185.00
MyStore,43,1,22,10,14,Cash,5,-$414.00
